,Date,cumqty,Volume,avgprice,Open,Low,High,Close,sma,ema
905,2022-12-23 09:36:57,2.0,13288.0,6644.0,6644.0,6644.0,6644.0,6644.0,6639.520233388396,6635.722885566761
906,2022-12-23 09:36:58,30.0,199291.0,6643.033333333334,6643.0,6643.0,6644.0,6644.0,6639.670788943953,6635.8427290097225
907,2022-12-23 09:36:59,1.0,6643.0,6643.0,6643.0,6643.0,6643.0,6643.0,6639.826344499508,6635.960061356624
908,2022-12-23 09:37:00,2.0,13284.0,6642.0,6642.0,6642.0,6642.0,6642.0,6639.989677832841,6636.059076773757
909,2022-12-23 09:37:01,28.0,185997.0,6642.75,6641.0,6641.0,6644.0,6643.0,6640.154558785222,6636.168764071946
910,2022-12-23 09:37:02,1.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.0,6640.321225451889,6636.297145025851
911,2022-12-23 09:37:03,4.0,26580.0,6645.0,6644.0,6644.0,6646.0,6646.0,6640.489975451889,6636.439814820026
912,2022-12-23 09:37:04,6.0,39881.0,6646.833333333333,6646.0,6646.0,6647.0,6647.0,6640.703864340778,6636.610200417001
913,2022-12-23 09:37:05,15.0,99713.0,6647.533333333334,6647.0,6647.0,6648.0,6648.0,6640.934181801095,6636.789268218908
914,2022-12-23 09:37:06,4.0,26596.0,6649.0,6649.0,6649.0,6649.0,6649.0,6641.173765134428,6636.989444203821
915,2022-12-23 09:37:07,21.0,139655.0,6650.238095238095,6650.0,6650.0,6651.0,6651.0,6641.4277333883965,6637.206635262094
916,2022-12-23 09:37:08,8.0,53215.0,6651.875,6652.0,6651.0,6652.0,6651.0,6641.703031007445,6637.447100320645
917,2022-12-23 09:37:09,19.0,126360.0,6650.526315789473,6651.0,6650.0,6651.0,6651.0,6641.961802937269,6637.661513744108
918,2022-12-23 09:37:10,27.0,179604.0,6652.0,6651.0,6651.0,6653.0,6653.0,6642.206247381712,6637.8965709552795
919,2022-12-23 09:37:11,7.0,46574.0,6653.428571428572,6653.0,6653.0,6654.0,6654.0,6642.471723572189,6638.151193977186
920,2022-12-23 09:37:12,16.0,106464.0,6654.0,6654.0,6654.0,6654.0,6654.0,6642.77778417825,6638.411010532925
921,2022-12-23 09:37:13,9.0,59873.0,6652.555555555556,6653.0,6651.0,6653.0,6651.0,6643.011285861751,6638.642888375977
922,2022-12-23 09:37:14,5.0,33264.0,6652.8,6652.0,6652.0,6654.0,6654.0,6643.241285861751,6638.874972228023
923,2022-12-23 09:37:15,8.0,53240.0,6655.0,6655.0,6655.0,6655.0,6655.0,6643.507952528418,6639.139317007136
924,2022-12-23 09:37:16,1.0,6652.0,6652.0,6652.0,6652.0,6652.0,6652.0,6643.707952528418,6639.350147924149
925,2022-12-23 09:37:17,12.0,79812.0,6651.0,6651.0,6651.0,6651.0,6651.0,6643.873190623656,6639.541129148735
926,2022-12-23 09:37:18,9.0,59850.0,6650.0,6650.0,6650.0,6650.0,6650.0,6644.057693547633,6639.712586085921
927,2022-12-23 09:37:19,11.0,73151.0,6650.090909090909,6650.0,6650.0,6651.0,6651.0,6644.273097588038,6639.8827225657
928,2022-12-23 09:37:20,11.0,73141.0,6649.181818181818,6650.0,6649.0,6650.0,6649.0,6644.467794557734,6640.035166788803
929,2022-12-23 09:37:21,8.0,53188.0,6648.5,6649.0,6648.0,6649.0,6648.0,6644.659461224402,6640.173934575619
930,2022-12-23 09:37:22,7.0,46542.0,6648.857142857143,6648.0,6648.0,6649.0,6649.0,6644.826524716465,6640.316282281883
931,2022-12-23 09:37:23,8.0,53185.0,6648.125,6649.0,6648.0,6649.0,6648.0,6644.976524716465,6640.4442940738645
932,2022-12-23 09:37:24,2.0,13298.0,6649.0,6649.0,6649.0,6649.0,6649.0,6645.143191383132,6640.584551576203
933,2022-12-23 09:37:25,3.0,19944.0,6648.0,6648.0,6648.0,6648.0,6648.0,6645.293191383132,6640.706116328451
934,2022-12-23 09:37:26,11.0,73117.0,6647.0,6647.0,6647.0,6647.0,6647.0,6645.426524716465,6640.809294769322
935,2022-12-23 09:37:27,16.0,106359.0,6647.4375,6647.0,6647.0,6648.0,6647.0,6645.563816383132,6640.917953892209
936,2022-12-23 09:37:28,18.0,119660.0,6647.777777777777,6648.0,6647.0,6648.0,6647.0,6645.693446012761,6641.030410042597
937,2022-12-23 09:37:29,13.0,86428.0,6648.307692307692,6648.0,6648.0,6649.0,6649.0,6645.815240884555,6641.149709773897
938,2022-12-23 09:37:30,20.0,132980.0,6649.0,6649.0,6649.0,6649.0,6649.0,6645.9180186623325,6641.278403079673
939,2022-12-23 09:37:31,2.0,13298.0,6649.0,6649.0,6649.0,6649.0,6649.0,6646.049963106778,6641.404986658365
940,2022-12-23 09:37:32,6.0,39903.0,6650.5,6650.0,6650.0,6651.0,6651.0,6646.180518662333,6641.554085263943
941,2022-12-23 09:37:33,36.0,239447.0,6651.305555555556,6651.0,6650.0,6652.0,6651.0,6646.3205574914855,6641.713945460297
942,2022-12-23 09:37:34,25.0,166265.0,6650.6,6651.0,6650.0,6651.0,6650.0,6646.463890824818,6641.859618510311
943,2022-12-23 09:37:35,6.0,39897.0,6649.5,6651.0,6649.0,6651.0,6649.0,6646.588890824818,6641.984870686831
944,2022-12-23 09:37:36,1.0,6649.0,6649.0,6649.0,6649.0,6649.0,6649.0,6646.722224158151,6642.09987282564
945,2022-12-23 09:37:37,9.0,59824.0,6647.111111111111,6648.0,6646.0,6648.0,6646.0,6646.838890824818,6642.182024286238
946,2022-12-23 09:37:38,21.0,139589.0,6647.0952380952385,6647.0,6647.0,6648.0,6647.0,6646.965478126406,6642.262568787732
947,2022-12-23 09:37:39,4.0,26584.0,6646.0,6646.0,6646.0,6646.0,6646.0,6647.0467281264055,6642.32383816146
948,2022-12-23 09:37:40,5.0,33227.0,6645.4,6645.0,6645.0,6646.0,6646.0,6647.107940247618,6642.374267051825
949,2022-12-23 09:37:41,1.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.189368819047,6642.450098750987
950,2022-12-23 09:37:42,43.0,285811.0,6646.767441860465,6646.0,6646.0,6647.0,6647.0,6647.268826183387,6642.5208748780815
951,2022-12-23 09:37:43,2.0,13292.0,6646.0,6646.0,6646.0,6646.0,6646.0,6647.3188261833875,6642.577909724504
952,2022-12-23 09:37:44,10.0,66460.0,6646.0,6646.0,6646.0,6646.0,6646.0,6647.356826183387,6642.634009573173
953,2022-12-23 09:37:45,15.0,99690.0,6646.0,6645.0,6645.0,6647.0,6647.0,6647.37092874749,6642.689189751928
954,2022-12-23 09:37:47,3.0,19941.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.40592874749,6642.759858782244
955,2022-12-23 09:37:48,3.0,19938.0,6646.0,6646.0,6646.0,6646.0,6646.0,6647.422595414157,6642.812975858674
956,2022-12-23 09:37:49,4.0,26587.0,6646.75,6646.0,6646.0,6647.0,6647.0,6647.460347939409,6642.877517246748
957,2022-12-23 09:37:50,9.0,59823.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.532317636378,6642.945098940196
958,2022-12-23 09:37:52,28.0,186060.0,6645.0,6645.0,6645.0,6645.0,6645.0,6647.605234303045,6642.978785847214
959,2022-12-23 09:37:53,17.0,112955.0,6644.411764705882,6645.0,6644.0,6645.0,6644.0,6647.67876371481,6643.0022773069295
960,2022-12-23 09:37:54,6.0,39864.0,6644.0,6644.0,6644.0,6644.0,6644.0,6647.725985937033,6643.018633418717
961,2022-12-23 09:37:55,9.0,59788.0,6643.111111111111,6643.0,6643.0,6644.0,6644.0,6647.744504455552,6643.02014944665
962,2022-12-23 09:37:56,23.0,152789.0,6643.0,6643.0,6643.0,6643.0,6643.0,6647.744504455552,6643.019819127812
963,2022-12-23 09:37:57,7.0,46506.0,6643.714285714285,6643.0,6643.0,6644.0,6644.0,6647.73974255079,6643.031203827319
964,2022-12-23 09:37:58,8.0,53153.0,6644.125,6644.0,6644.0,6645.0,6645.0,6647.754048106345,6643.049134914237
965,2022-12-23 09:37:59,18.0,119596.0,6644.222222222223,6645.0,6644.0,6645.0,6644.0,6647.757751810049,6643.068365855948
966,2022-12-23 09:38:00,4.0,26578.0,6644.5,6645.0,6644.0,6645.0,6644.0,6647.782196254493,6643.09183527083
967,2022-12-23 09:38:01,5.0,33220.0,6644.0,6644.0,6644.0,6644.0,6644.0,6647.7988629211595,6643.106723218885
968,2022-12-23 09:38:02,7.0,46506.0,6643.714285714285,6644.0,6643.0,6644.0,6643.0,6647.8274343497305,6643.116683260895
969,2022-12-23 09:38:03,15.0,99664.0,6644.266666666666,6644.0,6644.0,6645.0,6645.0,6647.852712127508,6643.135535449927
970,2022-12-23 09:38:04,28.0,186001.0,6642.892857142857,6644.0,6642.0,6644.0,6643.0,6647.834259746556,6643.131557116599
971,2022-12-23 09:38:05,5.0,33215.0,6643.0,6643.0,6643.0,6643.0,6643.0,6647.800926413223,6643.129400442329
972,2022-12-23 09:38:06,21.0,139516.0,6643.619047619048,6643.0,6643.0,6644.0,6644.0,6647.747354984651,6643.137427446057
973,2022-12-23 09:38:07,12.0,79734.0,6644.5,6645.0,6644.0,6645.0,6644.0,6647.696799429095,6643.159764703315
974,2022-12-23 09:38:08,6.0,39864.0,6644.0,6644.0,6644.0,6644.0,6644.0,6647.613466095762,6643.1735390538215
975,2022-12-23 09:38:09,12.0,79749.0,6645.75,6645.0,6645.0,6647.0,6647.0,6647.538664508461,6643.215776122675
976,2022-12-23 09:38:10,4.0,26592.0,6648.0,6648.0,6648.0,6648.0,6648.0,6647.474081175127,6643.2942060299065
977,2022-12-23 09:38:11,4.0,26587.0,6646.75,6646.0,6646.0,6647.0,6647.0,6647.411142578636,6643.350858395474
978,2022-12-23 09:38:12,3.0,19944.0,6648.0,6648.0,6648.0,6648.0,6648.0,6647.344475911969,6643.427073838762
979,2022-12-23 09:38:13,2.0,13294.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.237333054827,6643.485646404187
980,2022-12-23 09:38:14,1.0,6646.0,6646.0,6646.0,6646.0,6646.0,6646.0,6647.103999721494,6643.526865319334
981,2022-12-23 09:38:15,9.0,59814.0,6646.0,6646.0,6646.0,6646.0,6646.0,6646.994740462234,6643.567408514439
982,2022-12-23 09:38:16,6.0,39870.0,6645.0,6645.0,6645.0,6645.0,6645.0,6646.864740462234,6643.590893622822
983,2022-12-23 09:38:17,10.0,66452.0,6645.2,6645.0,6645.0,6646.0,6645.0,6646.701407128901,6643.617272418168
984,2022-12-23 09:38:18,2.0,13290.0,6645.0,6645.0,6645.0,6645.0,6645.0,6646.584740462235,6643.639940085369
985,2022-12-23 09:38:19,10.0,66442.0,6644.2,6645.0,6644.0,6645.0,6645.0,6646.471407128902,6643.649121396212
986,2022-12-23 09:38:20,2.0,13289.0,6644.5,6645.0,6644.0,6645.0,6644.0,6646.379740462235,6643.6630702269285
987,2022-12-23 09:38:21,4.0,26580.0,6645.0,6645.0,6645.0,6645.0,6645.0,6646.294891977386,6643.684987110226
988,2022-12-23 09:38:22,3.0,19931.0,6643.666666666667,6644.0,6643.0,6644.0,6643.0,6646.202972785467,6643.684686775062
989,2022-12-23 09:38:23,9.0,59804.0,6644.888888888889,6645.0,6644.0,6645.0,6645.0,6646.142787600282,6643.704427794865
990,2022-12-23 09:38:24,31.0,205967.0,6644.096774193548,6644.0,6644.0,6645.0,6645.0,6646.063448122554,6643.710859703536
991,2022-12-23 09:38:25,8.0,53152.0,6644.0,6644.0,6644.0,6644.0,6644.0,6645.994698122554,6643.715599708755
992,2022-12-23 09:38:26,1.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.0,6645.911364789221,6643.720262008958
993,2022-12-23 09:38:27,10.0,66450.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.861364789221,6643.741241321823
994,2022-12-23 09:38:28,33.0,219285.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.828031455888,6643.761876711475
995,2022-12-23 09:38:29,5.0,33226.0,6645.2,6645.0,6645.0,6646.0,6646.0,6645.790739789221,6643.7854525047605
996,2022-12-23 09:38:30,5.0,33225.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.744443492925,6643.805363120823
997,2022-12-23 09:38:31,13.0,86382.0,6644.7692307692305,6645.0,6644.0,6645.0,6645.0,6645.685469133951,6643.821164230896
998,2022-12-23 09:38:32,2.0,13289.0,6644.5,6645.0,6644.0,6645.0,6644.0,6645.6104691339515,6643.832292686878
999,2022-12-23 09:38:33,7.0,46515.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.543802467285,6643.851435430985
1000,2022-12-23 09:38:34,4.0,26584.0,6646.0,6646.0,6646.0,6646.0,6646.0,6645.468802467284,6643.886657803265
1001,2022-12-23 09:38:35,4.0,26577.0,6644.25,6644.0,6644.0,6645.0,6645.0,6645.351209874691,6643.892614233101
1002,2022-12-23 09:38:36,1.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.257876541359,6643.910768099277
1003,2022-12-23 09:38:37,6.0,39875.0,6645.833333333333,6646.0,6645.0,6646.0,6645.0,6645.196765430247,6643.942285564086
1004,2022-12-23 09:38:38,1.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.0,6645.113432096914,6643.9432317024375
1005,2022-12-23 09:38:40,7.0,46501.0,6643.0,6643.0,6643.0,6643.0,6643.0,6645.044913578396,6643.927768886715
1006,2022-12-23 09:38:41,4.0,26576.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.993326276807,6643.928953003397
1007,2022-12-23 09:38:43,1.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.959992943474,6643.930117708326
1008,2022-12-23 09:38:44,5.0,33220.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.936659610142,6643.9312633197305
1009,2022-12-23 09:38:45,6.0,39870.0,6645.0,6645.0,6645.0,6645.0,6645.0,6644.903326276808,6643.948783594162
1010,2022-12-23 09:38:46,6.0,39870.0,6645.0,6645.0,6645.0,6645.0,6645.0,6644.8738689124675,6643.9660166509475
1011,2022-12-23 09:38:47,55.0,365479.0,6645.072727272727,6645.0,6645.0,6646.0,6645.0,6644.858414367013,6643.984159449013
1012,2022-12-23 09:38:48,15.0,99667.0,6644.466666666666,6645.0,6644.0,6645.0,6644.0,6644.832858811457,6643.992069403824
1013,2022-12-23 09:38:49,16.0,106300.0,6643.75,6644.0,6643.0,6644.0,6643.0,6644.795358811458,6643.988101052732
1014,2022-12-23 09:38:50,22.0,146157.0,6643.5,6644.0,6643.0,6644.0,6643.0,6644.737025478124,6643.980099395716
1015,2022-12-23 09:38:51,1.0,6643.0,6643.0,6643.0,6643.0,6643.0,6643.0,6644.687025478124,6643.96403219169
1016,2022-12-23 09:38:52,24.0,159419.0,6642.458333333333,6643.0,6642.0,6643.0,6643.0,6644.615497700346,6643.939348602613
1017,2022-12-23 09:38:53,2.0,13286.0,6643.0,6643.0,6643.0,6643.0,6643.0,6644.54883103368,6643.923949444435
1018,2022-12-23 09:38:55,15.0,99613.0,6640.866666666667,6641.0,6640.0,6641.0,6641.0,6644.4799421447915,6643.873830052208
1019,2022-12-23 09:38:56,38.0,252336.0,6640.421052631579,6641.0,6640.0,6642.0,6641.0,6644.413430276885,6643.817227140978
1020,2022-12-23 09:38:57,1.0,6642.0,6642.0,6642.0,6642.0,6642.0,6642.0,6644.380096943552,6643.787436530713
1021,2022-12-23 09:38:58,1.0,6641.0,6641.0,6641.0,6641.0,6641.0,6641.0,6644.344911758367,6643.741740847777
1022,2022-12-23 09:39:01,4.0,26568.0,6642.0,6642.0,6642.0,6642.0,6642.0,6644.3282450917,6643.713187717831
1023,2022-12-23 09:39:02,11.0,73081.0,6643.727272727273,6643.0,6643.0,6644.0,6644.0,6644.328461541916,6643.713418619635
1024,2022-12-23 09:39:03,7.0,46509.0,6644.142857142857,6645.0,6644.0,6645.0,6644.0,6644.328759160965,6643.720458595734
1025,2022-12-23 09:39:04,70.0,465094.0,6644.2,6644.0,6644.0,6645.0,6645.0,6644.328388790594,6643.72831993057
1026,2022-12-23 09:39:05,25.0,166121.0,6644.84,6644.0,6644.0,6645.0,6645.0,6644.334055457261,6643.746544194777
1027,2022-12-23 09:39:06,9.0,59813.0,6645.888888888889,6645.0,6645.0,6646.0,6646.0,6644.365536938742,6643.781664601063
1028,2022-12-23 09:39:07,8.0,53175.0,6646.875,6647.0,6646.0,6647.0,6646.0,6644.418215510171,6643.832375019521
1029,2022-12-23 09:39:08,7.0,46529.0,6647.0,6647.0,6646.0,6648.0,6647.0,6644.463771065726,6643.884303299987
1030,2022-12-23 09:39:09,5.0,33242.0,6648.4,6648.0,6648.0,6649.0,6649.0,6644.555556780012,6643.95833111768
1031,2022-12-23 09:39:10,11.0,73155.0,6650.454545454545,6650.0,6650.0,6651.0,6650.0,6644.679799204254,6644.064826438837
1032,2022-12-23 09:39:11,6.0,39903.0,6650.5,6651.0,6650.0,6651.0,6651.0,6644.7944817439375,6644.170321091434
1033,2022-12-23 09:39:12,10.0,66503.0,6650.3,6650.0,6650.0,6652.0,6652.0,6644.891148410604,6644.270807634715
1034,2022-12-23 09:39:13,2.0,13306.0,6653.0,6653.0,6653.0,6653.0,6653.0,6645.0411484106035,6644.413909154219
1035,2022-12-23 09:39:14,13.0,86470.0,6651.538461538462,6653.0,6651.0,6653.0,6651.0,6645.137622769578,6644.530705099214
1036,2022-12-23 09:39:15,19.0,126369.0,6651.0,6651.0,6651.0,6651.0,6651.0,6645.187622769578,6644.636759117794
1037,2022-12-23 09:39:16,6.0,39900.0,6650.0,6650.0,6650.0,6650.0,6650.0,6645.241789436245,6644.72468110258
1038,2022-12-23 09:39:18,4.0,26600.0,6650.0,6650.0,6650.0,6650.0,6650.0,6645.275122769579,6644.811161743251
1039,2022-12-23 09:39:19,7.0,46545.0,6649.285714285715,6650.0,6649.0,6650.0,6649.0,6645.313218007674,6644.884515066131
1040,2022-12-23 09:39:20,6.0,39888.0,6648.0,6648.0,6648.0,6648.0,6648.0,6645.3465513410065,6644.935588591356
1041,2022-12-23 09:39:21,13.0,86424.0,6648.0,6648.0,6648.0,6648.0,6648.0,6645.37988467434,6644.985824845619
1042,2022-12-23 09:39:22,2.0,13298.0,6649.0,6649.0,6649.0,6649.0,6649.0,6645.446551341007,6645.051630997835
1043,2022-12-23 09:39:23,27.0,179524.0,6649.037037037037,6650.0,6649.0,6650.0,6649.0,6645.51050195829,6645.116965525161
1044,2022-12-23 09:39:24,13.0,86424.0,6648.0,6648.0,6648.0,6648.0,6648.0,6645.56050195829,6645.164228386892
1045,2022-12-23 09:39:25,4.0,26593.0,6648.25,6648.0,6648.0,6649.0,6649.0,6645.62800195829,6645.214814808347
1046,2022-12-23 09:39:26,7.0,46538.0,6648.285714285715,6648.0,6648.0,6649.0,6648.0,6645.691097196385,6645.2651574242645
1047,2022-12-23 09:39:27,7.0,46532.0,6647.428571428572,6648.0,6647.0,6648.0,6647.0,6645.731573386862,6645.300623228678
1048,2022-12-23 09:39:28,4.0,26587.0,6646.75,6647.0,6646.0,6647.0,6646.0,6645.782962275751,6645.324383504318
1049,2022-12-23 09:39:29,12.0,79741.0,6645.083333333333,6646.0,6645.0,6646.0,6645.0,6645.7862030164915,6645.320431862056
1050,2022-12-23 09:39:30,14.0,93016.0,6644.0,6644.0,6644.0,6644.0,6644.0,6645.784590113266,6645.29878543747
1051,2022-12-23 09:39:31,17.0,112955.0,6644.411764705882,6643.0,6643.0,6645.0,6645.0,6645.791452858364,6645.284244113594
1052,2022-12-23 09:39:32,11.0,73095.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.808119525031,6645.279584373898
1053,2022-12-23 09:39:33,3.0,19938.0,6646.0,6646.0,6646.0,6646.0,6646.0,6645.824786191698,6645.29139446645
1054,2022-12-23 09:39:34,3.0,19938.0,6646.0,6646.0,6646.0,6646.0,6646.0,6645.841452858364,6645.303010950916
1055,2022-12-23 09:39:36,5.0,33226.0,6645.2,6646.0,6645.0,6646.0,6645.0,6645.841452858364,6645.301322246759
1056,2022-12-23 09:39:37,1.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.0,6645.824786191698,6645.279989094622
1057,2022-12-23 09:39:38,5.0,33221.0,6644.2,6644.0,6644.0,6645.0,6645.0,6645.815299012209,6645.262284354916
1058,2022-12-23 09:39:39,9.0,59811.0,6645.666666666667,6645.0,6645.0,6646.0,6646.0,6645.834743456654,6645.268913573307
1059,2022-12-23 09:39:40,2.0,13292.0,6646.0,6646.0,6646.0,6646.0,6646.0,6645.85141012332,6645.2808985969905
1060,2022-12-23 09:39:41,1.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.834743456654,6645.276293701846
1061,2022-12-23 09:39:42,5.0,33221.0,6644.2,6645.0,6644.0,6645.0,6644.0,6645.8339101233205,6645.25864954238
1062,2022-12-23 09:39:44,2.0,13290.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.8339101233205,6645.254409385849
1063,2022-12-23 09:39:45,3.0,19935.0,6645.0,6645.0,6645.0,6645.0,6645.0,6645.820021234433,6645.250238740083
1064,2022-12-23 09:39:47,2.0,13288.0,6644.0,6644.0,6644.0,6644.0,6644.0,6645.820021234433,6645.229743022568
1065,2022-12-23 09:39:48,1.0,6643.0,6643.0,6643.0,6643.0,6643.0,6643.0,6645.820021234433,6645.193189857449
1066,2022-12-23 09:39:49,10.0,66429.0,6642.9,6643.0,6642.0,6643.0,6642.0,6645.801687901098,6645.1555965802745
1067,2022-12-23 09:39:50,18.0,119551.0,6641.722222222223,6641.0,6641.0,6642.0,6642.0,6645.763724938136,6645.09931175352
1068,2022-12-23 09:39:51,13.0,86368.0,6643.692307692308,6643.0,6643.0,6644.0,6644.0,6645.758596733008,6645.076246112683
1069,2022-12-23 09:39:52,24.0,159434.0,6643.083333333333,6643.0,6643.0,6644.0,6644.0,6645.726652288563,6645.043575410701
1070,2022-12-23 09:39:54,22.0,146202.0,6645.545454545455,6645.0,6645.0,6646.0,6646.0,6645.735743197654,6645.05180293767
1071,2022-12-23 09:39:55,4.0,26588.0,6647.0,6647.0,6647.0,6647.0,6647.0,6645.767864409775,6645.083740595073
1072,2022-12-23 09:39:56,2.0,13295.0,6647.5,6647.0,6647.0,6648.0,6648.0,6645.818419965331,6645.123351405776
1073,2022-12-23 09:39:57,6.0,39895.0,6649.166666666667,6650.0,6649.0,6650.0,6649.0,6645.908697743109,6645.189635263805
1074,2022-12-23 09:39:58,11.0,73128.0,6648.0,6648.0,6648.0,6648.0,6648.0,6645.983697743109,6645.235706817742
1075,2022-12-23 09:40:00,4.0,26592.0,6648.0,6648.0,6648.0,6648.0,6648.0,6646.067031076442,6645.281023100273
1076,2022-12-23 09:40:01,5.0,33237.0,6647.4,6648.0,6647.0,6648.0,6647.0,6646.149392187553,6645.315760427143
1077,2022-12-23 09:40:02,1.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.0,6646.216058854219,6645.343370912448
1078,2022-12-23 09:40:03,22.0,146261.0,6648.227272727273,6648.0,6648.0,6649.0,6649.0,6646.338735621896,6645.390647992229
1079,2022-12-23 09:40:04,3.0,19946.0,6648.666666666667,6648.0,6648.0,6649.0,6649.0,6646.476162522481,6645.444353217349
1080,2022-12-23 09:40:05,5.0,33245.0,6649.0,6649.0,6649.0,6649.0,6649.0,6646.592829189148,6645.502642509881
1081,2022-12-23 09:40:06,7.0,46544.0,6649.142857142857,6649.0,6649.0,6650.0,6649.0,6646.728543474862,6645.5623181606215
1082,2022-12-23 09:40:07,12.0,79800.0,6650.0,6650.0,6650.0,6650.0,6650.0,6646.861876808195,6645.635067044457
1083,2022-12-23 09:40:09,11.0,73147.0,6649.727272727273,6650.0,6649.0,6650.0,6650.0,6646.961876808196,6645.70215238463
1084,2022-12-23 09:40:10,24.0,159615.0,6650.625,6650.0,6650.0,6651.0,6651.0,6647.069912522481,6645.782854805866
1085,2022-12-23 09:40:11,3.0,19953.0,6651.0,6651.0,6651.0,6651.0,6651.0,6647.183245855816,6645.86838177763
1086,2022-12-23 09:40:12,16.0,106377.0,6648.5625,6649.0,6648.0,6649.0,6648.0,6647.245287522482,6645.9125476508225
1087,2022-12-23 09:40:13,5.0,33233.0,6646.6,6647.0,6646.0,6647.0,6646.0,6647.257139374333,6645.9238173616395
1088,2022-12-23 09:40:14,27.0,179466.0,6646.888888888889,6647.0,6646.0,6647.0,6647.0,6647.257370855815,6645.939638206589
1089,2022-12-23 09:40:15,2.0,13294.0,6647.0,6647.0,6647.0,6647.0,6647.0,6647.257370855815,6645.957021187069
1090,2022-12-23 09:40:16,6.0,39877.0,6646.166666666667,6647.0,6646.0,6647.0,6646.0,6647.2201486335925,6645.96045799826
1091,2022-12-23 09:40:17,38.0,252559.0,6646.289473684211,6647.0,6646.0,6648.0,6648.0,6647.150730770753,6645.965851698108
1092,2022-12-23 09:40:18,1.0,6649.0,6649.0,6649.0,6649.0,6649.0,6649.0,6647.125730770754,6646.015591834914
1093,2022-12-23 09:40:19,18.0,119637.0,6646.5,6647.0,6646.0,6647.0,6646.0,6647.06239743742,6646.023532952485
1094,2022-12-23 09:40:20,11.0,73103.0,6645.727272727273,6646.0,6645.0,6646.0,6646.0,6646.941185316207,6646.018676227414
1095,2022-12-23 09:40:21,4.0,26588.0,6647.0,6646.0,6646.0,6648.0,6648.0,6646.8655442905665,6646.034763502594
1096,2022-12-23 09:40:22,25.0,166144.0,6645.76,6647.0,6645.0,6647.0,6645.0,6646.778210957233,6646.030259182819
1097,2022-12-23 09:40:23,9.0,59790.0,6643.333333333333,6645.0,6643.0,6645.0,6643.0,6646.667099846122,6645.986047283066
1098,2022-12-23 09:40:24,12.0,79715.0,6642.916666666667,6643.0,6642.0,6643.0,6642.0,6646.549044290567,6645.9357295673935
1099,2022-12-23 09:40:25,1.0,6642.0,6642.0,6642.0,6642.0,6642.0,6642.0,6646.427615719138,6645.871209409732
1100,2022-12-23 09:40:26,26.0,172720.0,6643.076923076923,6643.0,6643.0,6644.0,6644.0,6646.345564437087,6645.825401436491
1101,2022-12-23 09:40:27,4.0,26580.0,6645.0,6645.0,6645.0,6645.0,6645.0,6646.295564437087,6645.8118702652355
1102,2022-12-23 09:40:28,3.0,19932.0,6644.0,6644.0,6644.0,6644.0,6644.0,6646.212231103754,6645.782167473643
1103,2022-12-23 09:40:29,1.0,6644.0,6644.0,6644.0,6644.0,6644.0,6644.0,6646.12828048647,6645.752951613073
1104,2022-12-23 09:40:30,11.0,73086.0,6644.181818181818,6644.0,6644.0,6645.0,6645.0,6646.064644122834,6645.727195327014
1105,2022-12-23 09:40:31,2.0,13292.0,6646.0,6646.0,6646.0,6646.0,6646.0,6646.027144122834,6645.731667534818
1106,2022-12-23 09:40:32,2.0,13291.0,6645.5,6646.0,6645.0,6646.0,6645.0,6645.9807155514045,6645.727869706337
1107,2022-12-23 09:40:33,1.0,6646.0,6646.0,6646.0,6646.0,6646.0,6646.0,6645.956906027595,6645.732330858741
1108,2022-12-23 09:40:34,4.0,26581.0,6645.25,6645.0,6645.0,6646.0,6646.0,6645.931906027595,6645.724423795396
1109,2022-12-23 09:40:35,9.0,59835.0,6648.333333333333,6647.0,6647.0,6649.0,6649.0,6645.986072694262,6645.767192804676
1110,2022-12-23 09:40:36,4.0,26601.0,6650.25,6650.0,6650.0,6651.0,6651.0,6646.0902393609285,6645.8406814479995
1111,2022-12-23 09:40:37,1.0,6651.0,6651.0,6651.0,6651.0,6651.0,6651.0,6646.200043282497,6645.925260441536
1112,2022-12-23 09:40:38,16.0,106416.0,6651.0,6651.0,6651.0,6651.0,6651.0,6646.3000432824965,6646.008452894166
1113,2022-12-23 09:40:39,10.0,66525.0,6652.5,6652.0,6652.0,6653.0,6653.0,6646.40837661583,6646.114871700252
